Paso,Posicion_X,Posicion_Y,Velocidad_X,Velocidad_Y
0,0,0,0,0
1,-1.05379e+08,1.75631e+07,-1.05379e+10,1.75631e+09
2,-3.16136e+08,5.26894e+07,-2.10757e+10,3.51262e+09
3,-6.32272e+08,1.05379e+08,-3.16136e+10,5.26894e+09
4,-1.05379e+09,1.75631e+08,-4.21515e+10,7.02525e+09
5,-1.58068e+09,2.63447e+08,-5.26894e+10,8.78156e+09
6,-2.21295e+09,3.68825e+08,-6.32272e+10,1.05379e+10
7,-2.9506e+09,4.91767e+08,-7.37651e+10,1.22942e+10
8,-3.79363e+09,6.32272e+08,-8.4303e+10,1.40505e+10
9,-4.74204e+09,7.9034e+08,-9.48408e+10,1.58068e+10
10,-5.79583e+09,9.65971e+08,-1.05379e+11,1.75631e+10
11,-6.95499e+09,1.15917e+09,-1.15917e+11,1.93194e+10
12,-8.21954e+09,1.36992e+09,-1.26454e+11,2.10757e+10
13,-9.58946e+09,1.59824e+09,-1.36992e+11,2.28321e+10
14,-1.10648e+10,1.84413e+09,-1.4753e+11,2.45884e+10
15,-1.26454e+10,2.10757e+09,-1.58068e+11,2.63447e+10
16,-1.43315e+10,2.38858e+09,-1.68606e+11,2.8101e+10
17,-1.61229e+10,2.68716e+09,-1.79144e+11,2.98573e+10
18,-1.80198e+10,3.00329e+09,-1.89682e+11,3.16136e+10
19,-2.0022e+10,3.33699e+09,-2.0022e+11,3.33699e+10
20,-2.21295e+10,3.68825e+09,-2.10757e+11,3.51262e+10
21,-2.43425e+10,4.05708e+09,-2.21295e+11,3.68825e+10
22,-2.66608e+10,4.44347e+09,-2.31833e+11,3.86389e+10
23,-2.90845e+10,4.84742e+09,-2.42371e+11,4.03952e+10
24,-3.16136e+10,5.26894e+09,-2.52909e+11,4.21515e+10
25,-3.42481e+10,5.70801e+09,-2.63447e+11,4.39078e+10
26,-3.69879e+10,6.16465e+09,-2.73985e+11,4.56641e+10
27,-3.98332e+10,6.63886e+09,-2.84523e+11,4.74204e+10
28,-4.27838e+10,7.13063e+09,-2.9506e+11,4.91767e+10
29,-4.58397e+10,7.63996e+09,-3.05598e+11,5.0933e+10
30,-4.90011e+10,8.16685e+09,-3.16136e+11,5.26894e+10
31,-5.22678e+10,8.71131e+09,-3.26674e+11,5.44457e+10
32,-5.564e+10,9.27333e+09,-3.37212e+11,5.6202e+10
33,-5.91175e+10,9.85291e+09,-3.4775e+11,5.79583e+10
34,-6.27003e+10,1.04501e+10,-3.58288e+11,5.97146e+10
35,-6.63886e+10,1.10648e+10,-3.68825e+11,6.14709e+10
36,-7.01822e+10,1.1697e+10,-3.79363e+11,6.32272e+10
37,-7.40812e+10,1.23469e+10,-3.89901e+11,6.49835e+10
38,-7.80856e+10,1.30143e+10,-4.00439e+11,6.67398e+10
39,-8.21954e+10,1.36992e+10,-4.10977e+11,6.84962e+10
40,-8.64105e+10,1.44018e+10,-4.21515e+11,7.02525e+10
41,-9.07311e+10,1.51218e+10,-4.32053e+11,7.20088e+10
42,-9.5157e+10,1.58595e+10,-4.42591e+11,7.37651e+10
43,-9.96883e+10,1.66147e+10,-4.53128e+11,7.55214e+10
44,-1.04325e+11,1.73875e+10,-4.63666e+11,7.72777e+10
45,-1.09067e+11,1.81778e+10,-4.74204e+11,7.9034e+10
46,-1.13914e+11,1.89857e+10,-4.84742e+11,8.07903e+10
47,-1.18867e+11,1.98112e+10,-4.9528e+11,8.25467e+10
48,-1.23925e+11,2.06542e+10,-5.05818e+11,8.4303e+10
49,-1.29089e+11,2.15148e+10,-5.16356e+11,8.60593e+10
50,-1.34358e+11,2.2393e+10,-5.26894e+11,8.78156e+10
51,-1.39732e+11,2.32887e+10,-5.37431e+11,8.95719e+10
52,-1.45212e+11,2.4202e+10,-5.47969e+11,9.13282e+10
53,-1.50797e+11,2.51328e+10,-5.58507e+11,9.30845e+10
54,-1.56487e+11,2.60812e+10,-5.69045e+11,9.48408e+10
55,-1.62283e+11,2.70472e+10,-5.79583e+11,9.65971e+10
56,-1.68184e+11,2.80307e+10,-5.90121e+11,9.83535e+10
57,-1.74191e+11,2.90318e+10,-6.00659e+11,1.0011e+11
58,-1.80303e+11,3.00505e+10,-6.11196e+11,1.01866e+11
59,-1.8652e+11,3.10867e+10,-6.21734e+11,1.03622e+11
60,-1.92843e+11,3.21405e+10,-6.32272e+11,1.05379e+11
61,-1.99271e+11,3.32119e+10,-6.4281e+11,1.07135e+11
62,-2.05805e+11,3.43008e+10,-6.53348e+11,1.08891e+11
63,-2.12443e+11,3.54072e+10,-6.63886e+11,1.10648e+11
64,-2.19188e+11,3.65313e+10,-6.74424e+11,1.12404e+11
65,-2.26037e+11,3.76729e+10,-6.84962e+11,1.1416e+11
66,-2.32992e+11,3.88321e+10,-6.95499e+11,1.15917e+11
67,-2.40053e+11,4.00088e+10,-7.06037e+11,1.17673e+11
68,-2.47218e+11,4.12031e+10,-7.16575e+11,1.19429e+11
69,-2.5449e+11,4.24149e+10,-7.27113e+11,1.21186e+11
70,-2.61866e+11,4.36443e+10,-7.37651e+11,1.22942e+11
71,-2.69348e+11,4.48913e+10,-7.48189e+11,1.24698e+11
72,-2.76935e+11,4.61559e+10,-7.58727e+11,1.26454e+11
73,-2.84628e+11,4.7438e+10,-7.69265e+11,1.28211e+11
74,-2.92426e+11,4.87377e+10,-7.79802e+11,1.29967e+11
75,-3.00329e+11,5.00549e+10,-7.9034e+11,1.31723e+11
76,-3.08338e+11,5.13897e+10,-8.00878e+11,1.3348e+11
77,-3.16452e+11,5.2742e+10,-8.11416e+11,1.35236e+11
78,-3.24672e+11,5.4112e+10,-8.21954e+11,1.36992e+11
79,-3.32997e+11,5.54995e+10,-8.32492e+11,1.38749e+11
80,-3.41427e+11,5.69045e+10,-8.4303e+11,1.40505e+11
81,-3.49963e+11,5.83271e+10,-8.53568e+11,1.42261e+11
82,-3.58604e+11,5.97673e+10,-8.64105e+11,1.44018e+11
83,-3.6735e+11,6.1225e+10,-8.74643e+11,1.45774e+11
84,-3.76202e+11,6.27003e+10,-8.85181e+11,1.4753e+11
85,-3.85159e+11,6.41932e+10,-8.95719e+11,1.49286e+11
86,-3.94222e+11,6.57036e+10,-9.06257e+11,1.51043e+11
87,-4.0339e+11,6.72316e+10,-9.16795e+11,1.52799e+11
88,-4.12663e+11,6.87772e+10,-9.27333e+11,1.54555e+11
89,-4.22042e+11,7.03403e+10,-9.3787e+11,1.56312e+11
90,-4.31526e+11,7.1921e+10,-9.48408e+11,1.58068e+11
91,-4.41115e+11,7.35192e+10,-9.58946e+11,1.59824e+11
92,-4.5081e+11,7.5135e+10,-9.69484e+11,1.61581e+11
93,-4.6061e+11,7.67684e+10,-9.80022e+11,1.63337e+11
94,-4.70516e+11,7.84193e+10,-9.9056e+11,1.65093e+11
95,-4.80527e+11,8.00878e+10,-1.0011e+12,1.6685e+11
96,-4.90643e+11,8.17739e+10,-1.01164e+12,1.68606e+11
97,-5.00865e+11,8.34775e+10,-1.02217e+12,1.70362e+11
98,-5.11192e+11,8.51987e+10,-1.03271e+12,1.72119e+11
99,-5.21625e+11,8.69374e+10,-1.04325e+12,1.73875e+11
100,-5.32162e+11,8.86937e+10,-1.05379e+12,1.75631e+11
101,-5.42806e+11,9.04676e+10,-1.06432e+12,1.77387e+11
102,-5.53554e+11,9.22591e+10,-1.07486e+12,1.79144e+11
103,-5.64408e+11,9.40681e+10,-1.0854e+12,1.809e+11
104,-5.75368e+11,9.58946e+10,-1.09594e+12,1.82656e+11
105,-5.86432e+11,9.77387e+10,-1.10648e+12,1.84413e+11
106,-5.97603e+11,9.96004e+10,-1.11701e+12,1.86169e+11
107,-6.08878e+11,1.0148e+11,-1.12755e+12,1.87925e+11
108,-6.20259e+11,1.03377e+11,-1.13809e+12,1.89682e+11
109,-6.31745e+11,1.05291e+11,-1.14863e+12,1.91438e+11
110,-6.43337e+11,1.07223e+11,-1.15917e+12,1.93194e+11
111,-6.55034e+11,1.09172e+11,-1.1697e+12,1.94951e+11
112,-6.66836e+11,1.11139e+11,-1.18024e+12,1.96707e+11
113,-6.78744e+11,1.13124e+11,-1.19078e+12,1.98463e+11
114,-6.90757e+11,1.15126e+11,-1.20132e+12,2.0022e+11
115,-7.02876e+11,1.17146e+11,-1.21186e+12,2.01976e+11
116,-7.151e+11,1.19183e+11,-1.22239e+12,2.03732e+11
117,-7.27429e+11,1.21238e+11,-1.23293e+12,2.05488e+11
118,-7.39864e+11,1.23311e+11,-1.24347e+12,2.07245e+11
119,-7.52404e+11,1.25401e+11,-1.25401e+12,2.09001e+11
120,-7.65049e+11,1.27508e+11,-1.26454e+12,2.10757e+11
121,-7.778e+11,1.29633e+11,-1.27508e+12,2.12514e+11
122,-7.90656e+11,1.31776e+11,-1.28562e+12,2.1427e+11
123,-8.03618e+11,1.33936e+11,-1.29616e+12,2.16026e+11
124,-8.16685e+11,1.36114e+11,-1.3067e+12,2.17783e+11
125,-8.29857e+11,1.3831e+11,-1.31723e+12,2.19539e+11
126,-8.43135e+11,1.40523e+11,-1.32777e+12,2.21295e+11
127,-8.56518e+11,1.42753e+11,-1.33831e+12,2.23052e+11
128,-8.70007e+11,1.45001e+11,-1.34885e+12,2.24808e+11
129,-8.836e+11,1.47267e+11,-1.35939e+12,2.26564e+11
130,-8.973e+11,1.4955e+11,-1.36992e+12,2.28321e+11
131,-9.11104e+11,1.51851e+11,-1.38046e+12,2.30077e+11
132,-9.25014e+11,1.54169e+11,-1.391e+12,2.31833e+11
133,-9.3903e+11,1.56505e+11,-1.40154e+12,2.33589e+11
134,-9.5315e+11,1.58858e+11,-1.41207e+12,2.35346e+11
135,-9.67377e+11,1.61229e+11,-1.42261e+12,2.37102e+11
136,-9.81708e+11,1.63618e+11,-1.43315e+12,2.38858e+11
137,-9.96145e+11,1.66024e+11,-1.44369e+12,2.40615e+11
138,-1.01069e+12,1.68448e+11,-1.45423e+12,2.42371e+11
139,-1.02533e+12,1.70889e+11,-1.46476e+12,2.44127e+11
140,-1.04009e+12,1.73348e+11,-1.4753e+12,2.45884e+11
141,-1.05495e+12,1.75824e+11,-1.48584e+12,2.4764e+11
142,-1.06991e+12,1.78318e+11,-1.49638e+12,2.49396e+11
143,-1.08498e+12,1.8083e+11,-1.50692e+12,2.51153e+11
144,-1.10015e+12,1.83359e+11,-1.51745e+12,2.52909e+11
145,-1.11543e+12,1.85906e+11,-1.52799e+12,2.54665e+11
146,-1.13082e+12,1.8847e+11,-1.53853e+12,2.56422e+11
147,-1.14631e+12,1.91052e+11,-1.54907e+12,2.58178e+11
148,-1.16191e+12,1.93651e+11,-1.5596e+12,2.59934e+11
149,-1.17761e+12,1.96268e+11,-1.57014e+12,2.6169e+11
150,-1.19341e+12,1.98902e+11,-1.58068e+12,2.63447e+11
151,-1.20933e+12,2.01554e+11,-1.59122e+12,2.65203e+11
152,-1.22534e+12,2.04224e+11,-1.60176e+12,2.66959e+11
153,-1.24147e+12,2.06911e+11,-1.61229e+12,2.68716e+11
154,-1.25769e+12,2.09616e+11,-1.62283e+12,2.70472e+11
155,-1.27403e+12,2.12338e+11,-1.63337e+12,2.72228e+11
156,-1.29047e+12,2.15078e+11,-1.64391e+12,2.73985e+11
157,-1.30701e+12,2.17835e+11,-1.65445e+12,2.75741e+11
158,-1.32366e+12,2.2061e+11,-1.66498e+12,2.77497e+11
159,-1.34042e+12,2.23403e+11,-1.67552e+12,2.79254e+11
160,-1.35728e+12,2.26213e+11,-1.68606e+12,2.8101e+11
161,-1.37424e+12,2.29041e+11,-1.6966e+12,2.82766e+11
162,-1.39132e+12,2.31886e+11,-1.70714e+12,2.84523e+11
163,-1.40849e+12,2.34749e+11,-1.71767e+12,2.86279e+11
164,-1.42577e+12,2.37629e+11,-1.72821e+12,2.88035e+11
165,-1.44316e+12,2.40527e+11,-1.73875e+12,2.89791e+11
166,-1.46065e+12,2.43442e+11,-1.74929e+12,2.91548e+11
167,-1.47825e+12,2.46375e+11,-1.75982e+12,2.93304e+11
168,-1.49596e+12,2.49326e+11,-1.77036e+12,2.9506e+11
169,-1.51377e+12,2.52294e+11,-1.7809e+12,2.96817e+11
170,-1.53168e+12,2.5528e+11,-1.79144e+12,2.98573e+11
171,-1.5497e+12,2.58283e+11,-1.80198e+12,3.00329e+11
172,-1.56782e+12,2.61304e+11,-1.81251e+12,3.02086e+11
173,-1.58605e+12,2.64342e+11,-1.82305e+12,3.03842e+11
174,-1.60439e+12,2.67398e+11,-1.83359e+12,3.05598e+11
175,-1.62283e+12,2.70472e+11,-1.84413e+12,3.07355e+11
176,-1.64138e+12,2.73563e+11,-1.85467e+12,3.09111e+11
177,-1.66003e+12,2.76672e+11,-1.8652e+12,3.10867e+11
178,-1.67879e+12,2.79798e+11,-1.87574e+12,3.12623e+11
179,-1.69765e+12,2.82942e+11,-1.88628e+12,3.1438e+11
180,-1.71662e+12,2.86103e+11,-1.89682e+12,3.16136e+11
181,-1.73569e+12,2.89282e+11,-1.90735e+12,3.17892e+11
182,-1.75487e+12,2.92479e+11,-1.91789e+12,3.19649e+11
183,-1.77416e+12,2.95693e+11,-1.92843e+12,3.21405e+11
184,-1.79355e+12,2.98924e+11,-1.93897e+12,3.23161e+11
185,-1.81304e+12,3.02173e+11,-1.94951e+12,3.24918e+11
186,-1.83264e+12,3.0544e+11,-1.96004e+12,3.26674e+11
187,-1.85235e+12,3.08724e+11,-1.97058e+12,3.2843e+11
188,-1.87216e+12,3.12026e+11,-1.98112e+12,3.30187e+11
189,-1.89207e+12,3.15346e+11,-1.99166e+12,3.31943e+11
190,-1.9121e+12,3.18683e+11,-2.0022e+12,3.33699e+11
191,-1.93222e+12,3.22037e+11,-2.01273e+12,3.35456e+11
192,-1.95246e+12,3.25409e+11,-2.02327e+12,3.37212e+11
193,-1.97279e+12,3.28799e+11,-2.03381e+12,3.38968e+11
194,-1.99324e+12,3.32206e+11,-2.04435e+12,3.40724e+11
195,-2.01379e+12,3.35631e+11,-2.05488e+12,3.42481e+11
196,-2.03444e+12,3.39074e+11,-2.06542e+12,3.44237e+11
197,-2.0552e+12,3.42533e+11,-2.07596e+12,3.45993e+11
198,-2.07607e+12,3.46011e+11,-2.0865e+12,3.4775e+11
199,-2.09704e+12,3.49506e+11,-2.09704e+12,3.49506e+11
200,-2.11811e+12,3.53019e+11,-2.10757e+12,3.51262e+11
201,-2.13929e+12,3.56549e+11,-2.11811e+12,3.53019e+11
202,-2.16058e+12,3.60097e+11,-2.12865e+12,3.54775e+11
203,-2.18197e+12,3.63662e+11,-2.13919e+12,3.56531e+11
204,-2.20347e+12,3.67245e+11,-2.14973e+12,3.58288e+11
205,-2.22507e+12,3.70845e+11,-2.16026e+12,3.60044e+11
206,-2.24678e+12,3.74463e+11,-2.1708e+12,3.618e+11
207,-2.26859e+12,3.78099e+11,-2.18134e+12,3.63557e+11
208,-2.29051e+12,3.81752e+11,-2.19188e+12,3.65313e+11
209,-2.31254e+12,3.85423e+11,-2.20241e+12,3.67069e+11
210,-2.33467e+12,3.89111e+11,-2.21295e+12,3.68825e+11
211,-2.3569e+12,3.92817e+11,-2.22349e+12,3.70582e+11
212,-2.37924e+12,3.9654e+11,-2.23403e+12,3.72338e+11
213,-2.40169e+12,4.00281e+11,-2.24457e+12,3.74094e+11
214,-2.42424e+12,4.0404e+11,-2.2551e+12,3.75851e+11
215,-2.44689e+12,4.07816e+11,-2.26564e+12,3.77607e+11
216,-2.46966e+12,4.11609e+11,-2.27618e+12,3.79363e+11
217,-2.49252e+12,4.1542e+11,-2.28672e+12,3.8112e+11
218,-2.5155e+12,4.19249e+11,-2.29726e+12,3.82876e+11
219,-2.53857e+12,4.23095e+11,-2.30779e+12,3.84632e+11
220,-2.56176e+12,4.26959e+11,-2.31833e+12,3.86389e+11
221,-2.58505e+12,4.30841e+11,-2.32887e+12,3.88145e+11
222,-2.60844e+12,4.3474e+11,-2.33941e+12,3.89901e+11
223,-2.63194e+12,4.38656e+11,-2.34995e+12,3.91658e+11
224,-2.65554e+12,4.42591e+11,-2.36048e+12,3.93414e+11
225,-2.67925e+12,4.46542e+11,-2.37102e+12,3.9517e+11
226,-2.70307e+12,4.50512e+11,-2.38156e+12,3.96926e+11
227,-2.72699e+12,4.54498e+11,-2.3921e+12,3.98683e+11
228,-2.75102e+12,4.58503e+11,-2.40263e+12,4.00439e+11
229,-2.77515e+12,4.62525e+11,-2.41317e+12,4.02195e+11
230,-2.79939e+12,4.66564e+11,-2.42371e+12,4.03952e+11
231,-2.82373e+12,4.70621e+11,-2.43425e+12,4.05708e+11
232,-2.84818e+12,4.74696e+11,-2.44479e+12,4.07464e+11
233,-2.87273e+12,4.78788e+11,-2.45532e+12,4.09221e+11
234,-2.89739e+12,4.82898e+11,-2.46586e+12,4.10977e+11
235,-2.92215e+12,4.87025e+11,-2.4764e+12,4.12733e+11
236,-2.94702e+12,4.9117e+11,-2.48694e+12,4.1449e+11
237,-2.972e+12,4.95333e+11,-2.49748e+12,4.16246e+11
238,-2.99708e+12,4.99513e+11,-2.50801e+12,4.18002e+11
239,-3.02226e+12,5.0371e+11,-2.51855e+12,4.19759e+11
240,-3.04755e+12,5.07925e+11,-2.52909e+12,4.21515e+11
241,-3.07295e+12,5.12158e+11,-2.53963e+12,4.23271e+11
242,-3.09845e+12,5.16408e+11,-2.55016e+12,4.25027e+11
243,-3.12406e+12,5.20676e+11,-2.5607e+12,4.26784e+11
244,-3.14977e+12,5.24962e+11,-2.57124e+12,4.2854e+11
245,-3.17559e+12,5.29265e+11,-2.58178e+12,4.30296e+11
246,-3.20151e+12,5.33585e+11,-2.59232e+12,4.32053e+11
247,-3.22754e+12,5.37923e+11,-2.60285e+12,4.33809e+11
248,-3.25367e+12,5.42279e+11,-2.61339e+12,4.35565e+11
249,-3.27991e+12,5.46652e+11,-2.62393e+12,4.37322e+11
250,-3.30626e+12,5.51043e+11,-2.63447e+12,4.39078e+11
251,-3.33271e+12,5.55451e+11,-2.64501e+12,4.40834e+11
252,-3.35926e+12,5.59877e+11,-2.65554e+12,4.42591e+11
253,-3.38592e+12,5.64321e+11,-2.66608e+12,4.44347e+11
254,-3.41269e+12,5.68782e+11,-2.67662e+12,4.46103e+11
255,-3.43956e+12,5.7326e+11,-2.68716e+12,4.47859e+11
256,-3.46654e+12,5.77756e+11,-2.69769e+12,4.49616e+11
257,-3.49362e+12,5.8227e+11,-2.70823e+12,4.51372e+11
258,-3.52081e+12,5.86801e+11,-2.71877e+12,4.53128e+11
259,-3.5481e+12,5.9135e+11,-2.72931e+12,4.54885e+11
260,-3.5755e+12,5.95917e+11,-2.73985e+12,4.56641e+11
261,-3.603e+12,6.00501e+11,-2.75038e+12,4.58397e+11
262,-3.63061e+12,6.05102e+11,-2.76092e+12,4.60154e+11
263,-3.65833e+12,6.09721e+11,-2.77146e+12,4.6191e+11
264,-3.68615e+12,6.14358e+11,-2.782e+12,4.63666e+11
265,-3.71407e+12,6.19012e+11,-2.79254e+12,4.65423e+11
266,-3.7421e+12,6.23684e+11,-2.80307e+12,4.67179e+11
267,-3.77024e+12,6.28373e+11,-2.81361e+12,4.68935e+11
268,-3.79848e+12,6.3308e+11,-2.82415e+12,4.70692e+11
269,-3.82683e+12,6.37805e+11,-2.83469e+12,4.72448e+11
270,-3.85528e+12,6.42547e+11,-2.84523e+12,4.74204e+11
271,-3.88384e+12,6.47306e+11,-2.85576e+12,4.7596e+11
272,-3.9125e+12,6.52083e+11,-2.8663e+12,4.77717e+11
273,-3.94127e+12,6.56878e+11,-2.87684e+12,4.79473e+11
274,-3.97014e+12,6.6169e+11,-2.88738e+12,4.81229e+11
275,-3.99912e+12,6.6652e+11,-2.89791e+12,4.82986e+11
276,-4.02821e+12,6.71368e+11,-2.90845e+12,4.84742e+11
277,-4.0574e+12,6.76233e+11,-2.91899e+12,4.86498e+11
278,-4.08669e+12,6.81115e+11,-2.92953e+12,4.88255e+11
279,-4.11609e+12,6.86015e+11,-2.94007e+12,4.90011e+11
280,-4.1456e+12,6.90933e+11,-2.9506e+12,4.91767e+11
281,-4.17521e+12,6.95868e+11,-2.96114e+12,4.93524e+11
282,-4.20493e+12,7.00821e+11,-2.97168e+12,4.9528e+11
283,-4.23475e+12,7.05791e+11,-2.98222e+12,4.97036e+11
284,-4.26468e+12,7.10779e+11,-2.99276e+12,4.98793e+11
285,-4.29471e+12,7.15785e+11,-3.00329e+12,5.00549e+11
286,-4.32485e+12,7.20808e+11,-3.01383e+12,5.02305e+11
287,-4.35509e+12,7.25849e+11,-3.02437e+12,5.04061e+11
288,-4.38544e+12,7.30907e+11,-3.03491e+12,5.05818e+11
289,-4.41589e+12,7.35982e+11,-3.04544e+12,5.07574e+11
290,-4.44645e+12,7.41076e+11,-3.05598e+12,5.0933e+11
291,-4.47712e+12,7.46187e+11,-3.06652e+12,5.11087e+11
292,-4.50789e+12,7.51315e+11,-3.07706e+12,5.12843e+11
293,-4.53877e+12,7.56461e+11,-3.0876e+12,5.14599e+11
294,-4.56975e+12,7.61625e+11,-3.09813e+12,5.16356e+11
295,-4.60083e+12,7.66806e+11,-3.10867e+12,5.18112e+11
296,-4.63203e+12,7.72004e+11,-3.11921e+12,5.19868e+11
297,-4.66332e+12,7.77221e+11,-3.12975e+12,5.21625e+11
298,-4.69473e+12,7.82454e+11,-3.14029e+12,5.23381e+11
299,-4.72623e+12,7.87706e+11,-3.15082e+12,5.25137e+11
300,-4.75785e+12,7.92975e+11,-3.16136e+12,5.26894e+11
301,-4.78957e+12,7.98261e+11,-3.1719e+12,5.2865e+11
302,-4.82139e+12,8.03565e+11,-3.18244e+12,5.30406e+11
303,-4.85332e+12,8.08887e+11,-3.19297e+12,5.32162e+11
304,-4.88536e+12,8.14226e+11,-3.20351e+12,5.33919e+11
305,-4.9175e+12,8.19583e+11,-3.21405e+12,5.35675e+11
306,-4.94974e+12,8.24957e+11,-3.22459e+12,5.37431e+11
307,-4.98209e+12,8.30349e+11,-3.23513e+12,5.39188e+11
308,-5.01455e+12,8.35759e+11,-3.24566e+12,5.40944e+11
309,-5.04711e+12,8.41186e+11,-3.2562e+12,5.427e+11
310,-5.07978e+12,8.4663e+11,-3.26674e+12,5.44457e+11
311,-5.11255e+12,8.52092e+11,-3.27728e+12,5.46213e+11
312,-5.14543e+12,8.57572e+11,-3.28782e+12,5.47969e+11
313,-5.17841e+12,8.63069e+11,-3.29835e+12,5.49726e+11
314,-5.2115e+12,8.68584e+11,-3.30889e+12,5.51482e+11
315,-5.2447e+12,8.74116e+11,-3.31943e+12,5.53238e+11
316,-5.278e+12,8.79666e+11,-3.32997e+12,5.54995e+11
317,-5.3114e+12,8.85234e+11,-3.3405e+12,5.56751e+11
318,-5.34491e+12,8.90819e+11,-3.35104e+12,5.58507e+11
319,-5.37853e+12,8.96422e+11,-3.36158e+12,5.60263e+11
320,-5.41225e+12,9.02042e+11,-3.37212e+12,5.6202e+11
321,-5.44608e+12,9.07679e+11,-3.38266e+12,5.63776e+11
322,-5.48001e+12,9.13335e+11,-3.39319e+12,5.65532e+11
323,-5.51405e+12,9.19008e+11,-3.40373e+12,5.67289e+11
324,-5.54819e+12,9.24698e+11,-3.41427e+12,5.69045e+11
325,-5.58244e+12,9.30406e+11,-3.42481e+12,5.70801e+11
326,-5.61679e+12,9.36132e+11,-3.43535e+12,5.72558e+11
327,-5.65125e+12,9.41875e+11,-3.44588e+12,5.74314e+11
328,-5.68581e+12,9.47636e+11,-3.45642e+12,5.7607e+11
329,-5.72048e+12,9.53414e+11,-3.46696e+12,5.77827e+11
330,-5.75526e+12,9.5921e+11,-3.4775e+12,5.79583e+11
331,-5.79014e+12,9.65023e+11,-3.48804e+12,5.81339e+11
332,-5.82512e+12,9.70854e+11,-3.49857e+12,5.83095e+11
333,-5.86022e+12,9.76703e+11,-3.50911e+12,5.84852e+11
334,-5.89541e+12,9.82569e+11,-3.51965e+12,5.86608e+11
335,-5.93071e+12,9.88452e+11,-3.53019e+12,5.88364e+11
336,-5.96612e+12,9.94353e+11,-3.54072e+12,5.90121e+11
337,-6.00163e+12,1.00027e+12,-3.55126e+12,5.91877e+11
338,-6.03725e+12,1.00621e+12,-3.5618e+12,5.93633e+11
339,-6.07297e+12,1.01216e+12,-3.57234e+12,5.9539e+11
340,-6.1088e+12,1.01813e+12,-3.58288e+12,5.97146e+11
341,-6.14474e+12,1.02412e+12,-3.59341e+12,5.98902e+11
342,-6.18078e+12,1.03013e+12,-3.60395e+12,6.00659e+11
343,-6.21692e+12,1.03615e+12,-3.61449e+12,6.02415e+11
344,-6.25317e+12,1.0422e+12,-3.62503e+12,6.04171e+11
345,-6.28953e+12,1.04825e+12,-3.63557e+12,6.05928e+11
346,-6.32599e+12,1.05433e+12,-3.6461e+12,6.07684e+11
347,-6.36256e+12,1.06043e+12,-3.65664e+12,6.0944e+11
348,-6.39923e+12,1.06654e+12,-3.66718e+12,6.11196e+11
349,-6.436e+12,1.07267e+12,-3.67772e+12,6.12953e+11
350,-6.47289e+12,1.07881e+12,-3.68825e+12,6.14709e+11
351,-6.50987e+12,1.08498e+12,-3.69879e+12,6.16465e+11
352,-6.54697e+12,1.09116e+12,-3.70933e+12,6.18222e+11
353,-6.58417e+12,1.09736e+12,-3.71987e+12,6.19978e+11
354,-6.62147e+12,1.10358e+12,-3.73041e+12,6.21734e+11
355,-6.65888e+12,1.10981e+12,-3.74094e+12,6.23491e+11
356,-6.6964e+12,1.11607e+12,-3.75148e+12,6.25247e+11
357,-6.73402e+12,1.12234e+12,-3.76202e+12,6.27003e+11
358,-6.77174e+12,1.12862e+12,-3.77256e+12,6.2876e+11
359,-6.80957e+12,1.13493e+12,-3.7831e+12,6.30516e+11
360,-6.84751e+12,1.14125e+12,-3.79363e+12,6.32272e+11
361,-6.88555e+12,1.14759e+12,-3.80417e+12,6.34029e+11
362,-6.9237e+12,1.15395e+12,-3.81471e+12,6.35785e+11
363,-6.96195e+12,1.16032e+12,-3.82525e+12,6.37541e+11
364,-7.00031e+12,1.16672e+12,-3.83578e+12,6.39297e+11
365,-7.03877e+12,1.17313e+12,-3.84632e+12,6.41054e+11
366,-7.07734e+12,1.17956e+12,-3.85686e+12,6.4281e+11
367,-7.11601e+12,1.186e+12,-3.8674e+12,6.44566e+11
368,-7.15479e+12,1.19247e+12,-3.87794e+12,6.46323e+11
369,-7.19368e+12,1.19895e+12,-3.88847e+12,6.48079e+11
370,-7.23267e+12,1.20544e+12,-3.89901e+12,6.49835e+11
371,-7.27176e+12,1.21196e+12,-3.90955e+12,6.51592e+11
372,-7.31096e+12,1.21849e+12,-3.92009e+12,6.53348e+11
373,-7.35027e+12,1.22505e+12,-3.93063e+12,6.55104e+11
374,-7.38968e+12,1.23161e+12,-3.94116e+12,6.56861e+11
375,-7.4292e+12,1.2382e+12,-3.9517e+12,6.58617e+11
376,-7.46882e+12,1.2448e+12,-3.96224e+12,6.60373e+11
377,-7.50855e+12,1.25142e+12,-3.97278e+12,6.6213e+11
378,-7.54838e+12,1.25806e+12,-3.98332e+12,6.63886e+11
379,-7.58832e+12,1.26472e+12,-3.99385e+12,6.65642e+11
380,-7.62836e+12,1.27139e+12,-4.00439e+12,6.67398e+11
381,-7.66851e+12,1.27809e+12,-4.01493e+12,6.69155e+11
382,-7.70877e+12,1.28479e+12,-4.02547e+12,6.70911e+11
383,-7.74913e+12,1.29152e+12,-4.036e+12,6.72667e+11
384,-7.78959e+12,1.29827e+12,-4.04654e+12,6.74424e+11
385,-7.83016e+12,1.30503e+12,-4.05708e+12,6.7618e+11
386,-7.87084e+12,1.31181e+12,-4.06762e+12,6.77936e+11
387,-7.91162e+12,1.3186e+12,-4.07816e+12,6.79693e+11
388,-7.95251e+12,1.32542e+12,-4.08869e+12,6.81449e+11
